spc_id,year,spc_type,selected_by,test_col,x,y,dswe.area,dswe.pa,tri,elev.dpt,elev.abv,postOcc,preOcc,dsweSept7,HLS.Sgreen,HLS.Snir,HLS.Sswir1,HLS.Smndwi,HLS.Smndwi.mx
1164709,2021,glint,annotated,0,544755,5123415,694800,0.00829015544041451,0.1225120797753334,3.268768310546875,-0.09835815429681816,0.04545454680919647,1,5,0.05609999969601631,0.07559999823570251,0.08659999817609787,-0.2149200737476349,-0.17503392696380615
1164948,2021,dry,annotated,0,544785,5124105,694800,0.00829015544041451,0.31529462337493896,3.192596435546875,-0.17453002929681816,1,1,3,0.05790000036358833,0.07240000367164612,0.07940000295639038,-0.15659140050411224,-0.13410770893096924
1165175,2021,deep_water,random_draw,0,544875,5123265,126000,0.0223809523809524,0.10597912967205048,0.38385009765625,-0.0360107421875,0.47826087474823,0.3333333432674408,5,0.04360000044107437,0.09969999641180038,0.10159999877214432,-0.42097902297973633,-0.31683847308158875
1165313,2021,deep_water,random_draw,0,544905,5123145,126000,0.0223809523809524,0.00240168930031359,0.484710693359375,0.064849853515625,0.6086956262588501,0.6666666865348816,5,0.05020000040531158,0.13224999606609344,0.11285000294446944,-0.42495372891426086,-0.2839506268501282
1165677,2021,deep_water,random_draw,0,545025,5122845,126000,0.0223809523809524,0.03076237626373768,0.475982666015625,0.056121826171875,0.5925925970077515,0.3333333432674408,5,0.031700000166893,0.06049999967217445,0.07419999688863754,-0.4168350100517273,-0.2830188572406769
1165724,2021,deep_water,random_draw,0,545025,5123295,126000,0.0223809523809524,0.16161106526851654,0.161773681640625,-0.258087158203125,0.2083333283662796,0.3333333432674408,5,0.05070000141859054,0.1238500028848648,0.13050000369548798,-0.4271814525127411,-0.3585100769996643
1165767,2021,deep_water,random_draw,0,545055,5123145,126000,0.0223809523809524,0.15902534127235413,0.3236083984375,-0.09625244140625,0,0,5,0.07615000009536743,0.17509999871253967,0.18860000371932983,-0.4560214877128601,-0.42093199491500854
1165797,2021,deep_water,random_draw,0,545055,5122965,126000,0.0223809523809524,0.18044644594192505,0.35040283203125,-0.0694580078125,0.3703703582286834,0,5,0.05505000054836273,0.12060000002384186,0.1436000019311905,-0.425522118806839,-0.4011741578578949
1165929,2021,deep_water,random_draw,0,545175,5123325,126000,0.0223809523809524,0.08342030644416809,0.30419921875,-0.11566162109375,0,0,5,0.09570000320672988,0.2526000142097473,0.335999995470047,-0.5399101376533508,-0.5264590382575989
1165957,2021,deep_water,random_draw,0,545205,5123445,126000,0.0223809523809524,0.09501566737890244,0.386474609375,-0.03338623046875,0.07999999821186066,0,5,0.04825000092387199,0.12690000236034393,0.1326500028371811,-0.4534533023834229,-0.43392857909202576
1165569,2021,deep_water,random_draw,0,544995,5123115,126000,0.0223809523809524,0,0.484710693359375,0.064849853515625,1,1,4,0.01685000024735927,0.0132499998435378,0.0236000008881092,-0.171669602394104,0.22909091413021088
1165576,2021,deep_water,random_draw,0,544995,5123025,126000,0.0223809523809524,1.3014998694416136e-4,0.484710693359375,0.064849853515625,0.9200000166893004,1,5,0.02099999971687793,0.02250000089406967,0.03159999847412109,-0.28421053290367126,0.1631578952074051
1164644,2021,dry,annotated,0,544725,5122365,49500,0.0290909090909091,0.10114643722772598,0.459808349609375,-0.05029296875,0.7692307829856873,0.25,4,0.05950000137090683,0.12939999997615814,0.13740000128746033,-0.3956322968006134,-0.3399103283882141
2416684,2021,em_veg,random_draw,0,544785,5116515,15300,0.0549019607843137,0.12186029553413393,0.568023681640625,0.071258544921875,0.04347826167941093,0,5,0.05920000001788139,0.1543000042438507,0.13660000264644623,-0.4739075005054474,-0.3765139579772949
2416703,2021,em_veg,random_draw,0,544815,5116635,15300,0.0549019607843137,0.07796818763017654,0.5308837890625,0.03411865234375,0.119999997317791,0,5,0.05900000035762787,0.1535000056028366,0.14910000562667847,-0.4444444477558136,-0.32741791009902954
2416540,2021,dry,annotated,0,544635,5110425,3600,0.0833333333333333,0.5858972668647766,-0.19778442382818184,-1.390228271484375,0,0.3333333432674408,5,0.09120000153779984,0.21719999611377716,0.2711000144481659,-0.5434677004814148,-0.468841016292572
2416792,2021,dry,annotated,0,544845,5110485,15300,0.0431372549019608,0.7751805782318115,3.125640869140625,0.00967407226556815,0.26923078298568726,0,5,0.05669999867677688,0.13414999842643738,0.1554500013589859,-0.4701606631278992,-0.4272300601005554
2421622,2021,deep_water,random_draw,0,547125,5110065,38700,0.0310077519379845,0.089164838194847107,0.595428466796875,-0.04150390625005684,0.5454545617103577,0.75,5,0.06204999983310699,0.11079999804496764,0.13075000047683716,-0.4569065570831299,-0.3096707761287689
2421675,2021,deep_water,random_draw,0,547155,5109825,38700,0.0310077519379845,0.272255539894104,0.131134033203125,-0.5057983398438068,0,0,5,0.07935000211000443,0.19394999742507937,0.2691499888896942,-0.53812575340271,-0.47200000286102295
2421836,2021,deep_water,random_draw,0,547185,5109945,38700,0.0310077519379845,5.798339770990424e-6,0.66168212890625,0.02474975585931815,1,1,3,0.0348999984562397,0.03150000050663948,0.03604999929666519,-0.12346774339675903,0.15638449788093567
2421861,2021,deep_water,random_draw,0,547185,5110125,38700,0.0310077519379845,0.05778517201542854,0.61480712890625,-0.02212524414068184,0.8181818127632141,1,4,0.03965000063180923,0.0632999986410141,0.06759999692440033,-0.25065872073173523,-0.17408907413482666
2421148,2021,deep_water,random_draw,0,546975,5109585,49500,0.0303030303030303,0.07446987926959991,4.036041259765625,0.707427978515625,0.04545454680919647,0,5,0.07029999792575836,0.1414999961853027,0.28200000524520874,-0.5917515158653259,-0.47478070855140686
2421483,2021,deep_water,random_draw,0,547095,5109525,49500,0.0303030303030303,0.19771263003349304,1.708953857421875,-1.619659423828125,0,0,5,0.0812000036239624,0.20559999346733093,0.32760000228881836,-0.6188688278198242,-0.46277204155921936
2421837,2021,deep_water,random_draw,0,547185,5109435,49500,0.0303030303030303,0.00310797523707151,3.97265625,0.64404296875,0.8181818127632141,0.5,3,0.03559999912977218,0.06120000034570694,0.08739999681711197,-0.47277557849884033,-0.0704960823059082
